1,2,3,4,5,6,7,8,9,10
C＋＋开发,上海·浦东新区·曹路,12-20K,1-3年,大专,上海兴岩信息科技,互联网,网络协议 多线程,带薪年假，定期体检，节日福利，零食下午茶，五险一金，员工旅游,/job_detail/cfa15e517d987f0c1XR839W-EFdU.html
C/C++工程师,上海·浦东新区·金桥,12-18K,1-3年,本科,网达软件,计算机软件,Linux 多线程 网络协议 数据结构 QT VC++,零食下午茶，节日福利，免费班车，年终奖，补充医疗保险，带薪年假，五险一金,/job_detail/c256f2aa5143179a1n1_2dy-FFVV.html
C Model Engineer,上海·浦东新区·张江,30-50K,3-5年,本科,瀚博半导体,电子/半导体/集成电路,C++ DSP开发 C Model CPU GPU 建模,员工旅游，补充医疗保险，股票期权，带薪年假，五险一金，节日福利，定期体检，年终奖，补充公积金，餐补，交通补助，免费班车，零食下午茶，加班补助,/job_detail/7ace534194fc7cca1nx83t-9GVNQ.html
C＋＋开发,上海·浦东新区·塘桥,10-15K·14薪,在校/应届,本科,卡方科技,证券/期货,Linux,零食下午茶，补充医疗保险，年终奖，早餐牛奶饮料，五险一金，节日福利，加班补助，定期体检，员工旅游，餐补，股票期权，带薪年假,/job_detail/122235cd1e9da5da1n142di6ElBZ.html
C＋＋工程师,上海·浦东新区·张江,14-20K,1-3年,本科,altenchina,计算机软件,音视频编解码 流媒体技术 网络协议 网络编程,补充医疗保险，定期体检，年终奖，节日福利，五险一金，带薪年假，加班补助,/job_detail/713205d3a4cc6a351XZ62tu_FVpY.html
C＋＋工程师,上海·浦东新区·张江,12-24K,3-5年,大专,骄洋网络科技,计算机软件,数据结构 多线程 分布式技术 架构师 Redis,交通补助，节日福利，免费班车，员工旅游，年终奖，五险一金，带薪年假,/job_detail/6bcdd3e2af5707011n192NW0F1BU.html
.NET开发C/S,上海,13-24K·13薪,3-5年,大专,韵达快递,物流/仓储,C# SQL WPF MySQL cs,交通补助，住房补贴，员工旅游，带薪年假，五险一金，节日福利，通讯补贴，年终奖，五险，免费班车，定期体检，全勤奖，餐补，单休，加班补助,/job_detail/f03ec6293b8a36d21nJ729u7EVFR.html
C＋＋工程师,上海·静安区·七浦路,15-30K·15薪,1-3年,本科,视微,医疗设备/器械,多线程 图形图像处理 Windows QT OpenCV,节日福利，通讯补贴，五险一金，年终奖，带薪年假，股票期权，零食下午茶，定期体检,/job_detail/ce746a0d2e265f401XV539-4FFZT.html
C/C++工程师,上海·杨浦区·新江湾城,20-40K,3-5年,本科,中国网安,信息安全,嵌入式技术 网络协议 网络编程 Linux 802.11,带薪年假，节日福利，免费班车，五险一金，餐补，通讯补贴，补充医疗保险，定期体检,/job_detail/e579a2210380389f1XV43tq9FlBV.html
C＋＋开发,上海·浦东新区·陆家嘴,20-40K·15薪,经验不限,本科,中泰证券,证券/期货,后端开发 多线程 数据结构 Linux 软件工程师,员工旅游，通讯补贴，免费班车，五险一金，交通补助，年终奖，住房补贴，带薪年假，定期体检，零食下午茶，节日福利，餐补,/job_detail/cd7bcad641ccc7eb1nN63du7E1FU.html
C＋＋工程师,上海·浦东新区·陆家嘴,30-35K,5-10年,本科,万得,数据服务,多线程 分布式技术 Socket技术 数据结构 Linux,餐补，住房补贴，零食下午茶，节日福利，定期体检，带薪年假，股票期权，补充医疗保险，五险一金，员工旅游，年终奖,/job_detail/9d642f17c685e6c31nJ639i6GFRU.html
C＋＋开发,上海·虹口区·四川北路,20-35K·15薪,3-5年,本科,万向区块链,互联网,C++ 高级软件工程师,餐补，通讯补贴，员工旅游，节日福利，带薪年假，年终奖，五险一金，定期体检，零食下午茶，补充医疗保险,/job_detail/af5c883ba9b3950e1nd62dy5EVNV.html
Linux C/C++,上海·闵行区·吴泾,15-24K·13薪,1-3年,本科,瞬联科技,计算机软件,Shell C/C++ 嵌入式技术 Linux RTOS,带薪年假，补充医疗保险，加班补助，五险一金，零食下午茶，定期体检，节日福利,/job_detail/22050ccae8d7e2021nBz3dy4FltY.html
C＋＋工程师,上海,10-15K·16薪,经验不限,本科,靖戈智能科技,计算机软件,c++ 服务器端开发 客户端开发,零食下午茶，住房补贴，带薪年假，年终奖，全勤奖，定期体检，加班补助，员工旅游，节日福利，五险一金，包吃，餐补,/job_detail/20709e1b419c36f41XV60tq1GVVR.html
C＋＋工程师,上海·浦东新区·金桥,20-30K·15薪,在校/应届,本科,上海华为技术有限公司,通信/网络设备,Python 嵌入式技术 分布式技术 多线程 架构师,股票期权，加班补助，节日福利，定期体检，年终奖，员工旅游，五险一金，零食下午茶，带薪年假,/job_detail/d769688c27ee54821XR_39m8FVtS.html
C＋＋工程师,上海·松江区·九亭,15-20K·13薪,经验不限,本科,中仿,计算机软件,网络协议 STL 软件工程师 飞行器 图形算法,股票期权，G60人才，包吃，年终奖，落户政策，带薪年假，绩效奖金，员工旅游，人才公寓，五险一金，节日福利,/job_detail/17394929688b06421n1-0t-7GFdR.html
C＋＋工程师,上海·徐汇区·光启城,20-30K,3-5年,大专,强然数码,信息安全,Python Linux QT OpenCV MySQL,五险一金，带薪年假，年终奖,/job_detail/decfcf3c086662811XV439S-GFVW.html
C＋＋开发,上海·浦东新区·塘桥,15-30K·15薪,经验不限,本科,博易大师,计算机软件,多线程 数据结构 网络协议,五险一金，员工旅游，年终奖，带薪年假，定期体检,/job_detail/186da6fe388772631XR62Nm_GFVZ.html
C＋＋工程师,上海·黄浦区·新天地,15-25K,1-3年,大专,无锡盛世网络科技...,游戏,Lua 游戏开发 服务器端开发,节日福利，定期体检，零食下午茶，带薪年假，五险一金,/job_detail/0de9512b0e49cd871XV93ti6EFdZ.html
C＋＋工程师,上海·长宁区·江苏路,18-30K,3-5年,本科,布络维科技,计算机软件,中级软件工程师 初级软件工程师 软件工程师 后端开发,带薪年假，补充医疗保险，五险一金，年终奖,/job_detail/7c7b419f2bff04781XR_2N2_F1NV.html
C/C++开发（QT）,上海·杨浦区·新江湾城,16-30K,3-5年,大专,诚迈科技有限公司,计算机软件,Linux QT OpenGL KANZI GTK VC++ C,补充医疗保险，带薪年假，五险一金，定期体检,/job_detail/93c607940d01b8241XV52ty4FFRR.html
C/C++工程师,上海,15-30K·15薪,经验不限,学历不限,乐言科技,互联网,流媒体技术 网络协议 c++ 外呼语音 网络服务,年终奖，带薪年假，五险一金，节日福利，定期体检，零食下午茶，补充医疗保险,/job_detail/73ec0bfd78e81a901nx90926FVdX.html
C/C++开发,上海·浦东新区·金桥,35-60K·20薪,3-5年,本科,华为松山湖,计算机软件,嵌入式技术 C++，,补充医疗保险，免费班车，带薪年假，节日福利，加班补助，年终奖，定期体检，五险一金，员工旅游，股票期权,/job_detail/bed1f377fbe8d24c1nF60tq1FlBR.html
C/C++软件开发,上海·浦东新区·金桥,14-24K,1-3年,本科,中软国际,计算机软件,网络协议,定期体检，五险一金，零食下午茶，员工旅游，餐补，免费班车，年终奖，加班补助，节日福利，带薪年假,/job_detail/cb4176634622edfb1nx83tm8EFFS.html
架构师(C/C++）,上海·静安区·西藏北路,25-40K,10年以上,本科,江苏引跑网络科技...,互联网,多线程 数据结构 多进程 Java Python C,零食下午茶，节日福利，补充医疗保险，五险一金,/job_detail/4bc08a0c50d6e4bf1nB93NW4EFVU.html
C＋＋开发,上海·普陀区·长风,11-22K·13薪,1-3年,本科,云蟾游戏,游戏,Python Lua 游戏引擎 服务器端开发 客户端开发,员工旅游，交通补助，五险一金，带薪年假，加班补助，餐补，年终奖，生日福利，定期体检，通讯补贴,/job_detail/5745fafd5e14bd811XV-0tS7FltZ.html
C/C++工程师,上海·松江区·新桥,15-30K,经验不限,本科,雷娜科技,电子/半导体/集成电路,算法基础 C++ C,餐补，五险一金，节日福利，免费班车，年终奖，股票期权，带薪年假，员工旅游，定期体检，零食下午茶,/job_detail/0edb684442a4b1e21XV43NS4EVNU.html
C/C++开发工程师,上海·徐汇区·漕河泾,20-40K,经验不限,本科,神州灵云,计算机软件,C++ 多线程 网络协议 Linux 网络安全,补充医疗保险，定期体检，带薪年假，年终奖，五险一金，节日福利,/job_detail/914c897cf5859ad51nFz3dy0E1BQ.html
C/C++开发工程师,上海·闵行区·老闵行,15-30K,3-5年,本科,玖镕科技,计算机软件,多线程 Socket技术 嵌入式技术 多进程 Linux,股票期权，免费车位，定期体检，带薪年假，五险一金,/job_detail/d0a9c5f2a9e317d61nd73NS9EltU.html
c/c++开发工程师,上海,22-30K·14薪,3-5年,本科,中科方德,计算机软件,Python Linux RTOS QT,定期体检，餐补，加班补助，年终奖，节日福利，五险一金，全勤奖，补充医疗保险，带薪年假,/job_detail/29df5e02d75b40a41nB_2dW4FlJX.html
C/C++软件工程师,上海·静安区·市北工业园,10-15K,在校/应届,本科,格尔软件,信息安全,服务器配置 Linux,年终奖，带薪年假，五险一金，定期体检，节日福利,/job_detail/807574775ed5e6981XR73t-8E1FX.html
C/C++开发工程师,上海·浦东新区·金桥,15-30K·16薪,1-3年,本科,华为终端有限公司,通信/网络设备,Linux 初级软件工程师 软件工程师 中级软件工程师,年终奖，交通补助，节日福利，通讯补贴，免费班车，五险一金，股票期权，住房补贴，员工旅游，定期体检，零食下午茶，加班补助，带薪年假，补充医疗保险,/job_detail/763da7a827c3ebdd1nJ_3tm5FVFZ.html
架构师（C/C++方向）,上海·静安区·西藏北路,20-40K,10年以上,本科,江苏引跑网络科技...,互联网,多线程 数据结构 多进程,节日福利，补充医疗保险，五险一金，零食下午茶,/job_detail/370a97c9f8a338601nN62tS6FVBU.html
c/c++开发工程师,上海·浦东新区·张江,15-23K,1-3年,大专,达龙云电脑,互联网,数据结构 音视频编解码 计算机软件 Windows,定期体检，五险一金，加班补助，交通补助，股票期权，带薪年假，节日福利，补充医疗保险，餐补，项目奖金，年终奖,/job_detail/2c8509eca24fc93e1nd63Nq6ElpT.html
C/C++开发工程师,上海,30-60K,3-5年,硕士,华为,计算机软件,C++ gcc LLVM 工具链 编程语言 DSL,五险一金，零食下午茶，定期体检，股票期权，员工旅游，年终奖，补充医疗保险，加班补助，餐补，节日福利,/job_detail/0415dc5f0042e3a81n1809q0GVNW.html
C＋＋开发,上海·浦东新区·金桥,25-50K·14薪,1-3年,本科,华为,计算机软件,多线程 嵌入式技术 Linux 驱动开发,节日福利，年终奖，五险一金，员工旅游，加班补助，餐补，补充医疗保险，零食下午茶，股票期权，定期体检,/job_detail/1566553aca38dd2b1nF73Ny9GFZR.html
C/C++软件工程师,上海,12-22K·13薪,1-3年,本科,印捷,机械设备/机电/重工,图形图像处理 Windows,节日福利，五险一金，员工旅游，带薪年假,/job_detail/6078b58cf59428ca1nx72NS4GFBV.html
C/C++开发工程师,上海·浦东新区·金桥,35-65K·16薪,3-5年,本科,华为,计算机软件,C++ C 后端,股票期权，餐补，五险一金，年终奖，节日福利，加班补助，员工旅游，定期体检，零食下午茶，补充医疗保险,/job_detail/db1b8611adc46c271XVy3NS8GFtX.html
初级C/C++开发工程师,上海·杨浦区·长阳路,8-12K,1-3年,本科,辛玮智能科技,电子/半导体/集成电路,流媒体技术 网络协议 网络编程 多线程 Linux,年终奖，五险一金，股票期权，餐补，零食下午茶，节日福利，交通补助，带薪年假,/job_detail/4f17f8198919bac01XRz0ti6FlZR.html
高级C/C++开发工程师,上海·虹口区·周家嘴路,20-40K·13薪,5-10年,本科,上海展湾信息科技,计算机软件,C/C++ 通信,五险一金，员工旅游，节日福利，股票期权，带薪年假，定期体检，年终奖，零食下午茶,/job_detail/b18b5ce0d6afac221HJ-3NS_F1c~.html
c/c++软件开发（银行）(001710),上海·浦东新区·世纪公园,12-22K,经验不限,本科,高伟达公司,计算机软件,Shell 分布式技术 Linux 后端开发 软件工程师,节日福利，员工旅游，年终奖，餐补，零食下午茶，定期体检，补充医疗保险，带薪年假，加班补助，五险一金,/job_detail/e7ca8ed66eea72cd1nN_2969GVtQ.html
软件开发工程师（C/C++）,深圳·龙岗区·坂田,20-40K·13薪,经验不限,本科,华为,计算机软件,Linux c++ c,股票期权，零食下午茶，年终奖，定期体检，五险一金，餐补，补充医疗保险，节日福利，加班补助，员工旅游,/job_detail/ac2236b07b9a94be1nJ92N29FlRQ.html
C/C++工程师--华为项目,深圳·龙岗区·坂田,15-30K,1-3年,本科,软通动力有限公司,计算机软件,嵌入式技术 Shell Python c c++ Linux,五险一金，带薪年假，节日福利，定期体检，班次补贴，免费班车,/job_detail/fde82368af363ab01nN-3967FFNY.html
Linux C/C++开发工程师,深圳·龙岗区·坂田,15-30K·13薪,3-5年,大专,博威,智能硬件,流媒体技术 多进程 L Linux c NCR IPC,节日福利，全勤奖，年终奖，年底双薪，零食下午茶，员工旅游，五险一金，带薪年假,/job_detail/731140a57dc555a81nx9392-EVtW.html
c++开发工程师,深圳,15-30K·15薪,3-5年,本科,道通科技,智能硬件,c++ c,包吃，节日福利，通讯补贴，多元化激励，员工旅游，年终奖，带薪年假，全勤奖，餐补，住房补贴，交通补助，零食下午茶，高温补贴，股票期权,/job_detail/2dc34e644ea4e6b01nZ63NW9ElNZ.html
C/ C++开发工程师,深圳·福田区·车公庙,7-13K,1-3年,本科,来邦科技,计算机软件,C/C++,节日福利，零食下午茶，员工旅游，通讯补贴，年终奖，股票期权，五险一金，交通补助，住房补贴，餐补，带薪年假,/job_detail/3428460ce6c4753b1nx43dm1F1U~.html
C,深圳·龙岗区·坂田,15-30K·16薪,经验不限,本科,华为技术有限公司,计算机软件,Linux 后端开发 软件工程师 Shell Python,交通补助，住房补贴，免费班车，员工旅游，带薪年假，股票期权，餐补，全勤奖，通讯补贴，节日福利，离职补偿，加班补助，五险一金，年终奖，零食下午茶，补充医疗保险，定期体检,/job_detail/f1579b7f7b1361750XNz3t60EFE~.html
C,深圳·福田区·梅林,30-60K,5-10年,本科,万物安全,信息安全,Socket技术 网络协议 架构师 C# 嵌入式技术,补充医疗保险，五险一金，股票期权，年终奖，餐补，零食下午茶，节日福利，带薪年假，通讯补贴，定期体检，年度体检,/job_detail/b64e9392911bd1fa1XZ60ti_FlJZ.html
C,深圳·龙岗区·坂田,16-30K·13薪,1-3年,本科,润和软件,移动互联网,Linux C,节日福利，带薪年假，餐补，通讯补贴，年终奖，股票期权，员工旅游，加班补助，定期体检，零食下午茶，五险一金，交通补助,/job_detail/63c968e7ddbc47f51XRz39-_GFNT.html
C,深圳·宝安区·沙井,15-22K,1-3年,大专,微羽智能,互联网,嵌入式技术,员工旅游，零食下午茶，餐补，节日福利，股票期权，定期体检，年终奖，带薪年假，五险一金，交通补助,/job_detail/a2e55a6db5e8db3a1nF-2N-8EFJT.html
C,深圳·南山区·科技园,15-30K,1-3年,本科,中航比特,电子/半导体/集成电路,C++ 交换芯片 C语言 Linux C语言开发经验,交通补助，五险一金，股票期权，节日福利，年终奖,/job_detail/65b6beed4f64fdc71XV909u_FVFX.html
C,深圳·坪山区·坪山,20-25K,3-5年,本科,比亚迪,汽车生产,嵌入式技术 单片机开发 C语言 软件工程师,医社保，通讯补贴，住房补贴，五险一金，加班补助，带薪年假，免费班车，节日福利，定期体检，年终奖，补充医疗保险，购车补贴，餐补，股票期权,/job_detail/0f7aa1aa12393cf01nV72d66GVRY.html
C,深圳,10-11K,3-5年,本科,科普豪电子科技有限公司,电子/半导体/集成电路,C语言 音视频编解码 C++ 嵌入式技术 软件工程师,节日福利，年终奖，五险一金，员工旅游，带薪年假,/job_detail/78e2207431c19df43nJ-3ty5ElM~.html
C,深圳·南山区·科技园,26-40K·15薪,1-3年,本科,中天国富证券有限...,证券/期货,网络协议 Linux Socket技术 多进程 网络编程,股票期权，定期体检，节日福利，餐补，通讯补贴，带薪年假，补充医疗保险，五险一金，年终奖,/job_detail/743879ed4d8cb7f61XR73Ni_FVpZ.html
C语言,深圳·南山区·科技园,11-18K·13薪,1-3年,本科,伟凌创芯,电子/半导体/集成电路,c语言,带薪年假，年终奖，节日福利，包吃，定期体检，五险一金，加班补助,/job_detail/0e02b97a237ad73c1n1-3di9EVFX.html
C,深圳·宝安区·石岩,10-15K,3-5年,本科,拓邦自动化,仪器仪表/工业自动化,C语言 arm 多功能电表,免费班车，带薪年假，年终奖，定期体检，节日福利，员工旅游，五险一金,/job_detail/83a9d4b6584b93e43nJz2tm1E1A~.html
C开发,深圳·龙岗区·华为坂田基地,9-14K,经验不限,本科,中软国际,计算机软件,算法基础 Linux,定期体检，带薪年假，年终奖，加班补助，餐补，零食下午茶，节日福利，免费班车，五险一金，员工旅游,/job_detail/1e1f6c8ac94d1af01nN-2ty4FFRV.html
c语言,深圳·福田区·车公庙,18-30K,5-10年,大专,传送门科技,计算机软件,网络协议 网络编程 后端开发 Linux 驱动开发,全勤奖，带薪年假，节日福利，五险一金,/job_detail/af14903657c865b41XZ62t6-ElpS.html
C,深圳·宝安区·西乡,10-13K·13薪,1-3年,大专,致新智慧,电子/半导体/集成电路,C# 嵌入式技术 软件工程师 Linux,五险一金，股票期权，年终奖,/job_detail/c72e6a86932963db1XV40929ElVS.html
C,深圳·宝安区·石岩,6-9K,1年以内,大专,迪欧迅,电子/半导体/集成电路,嵌入式技术 C语言 汇编语言 C++ 音视频编解码,员工旅游，五险一金，年终奖，节日福利,/job_detail/4d0d540ac7ac78ba0XJ93NS7ElQ~.html
C/C++,深圳·龙岗区·坂田,13-26K,经验不限,本科,深圳华为技术有限...,计算机软件,C++ Java Oracle MySQL 计算机软件 C语言,补充医疗保险，员工旅游，加班补助，餐补，定期体检，节日福利，股票期权，交通补助，年终奖，免费班车，零食下午茶，住房补贴，五险一金，带薪年假，通讯补贴,/job_detail/252af46ae29c5c9e33xy39i5FFU~.html
C/C++开发,深圳·南山区·科技园,6-10K,1年以内,本科,绛门科技,计算机软件,网络协议 数据结构,带薪年假，节日福利，定期体检，五险一金,/job_detail/c7e498c0f33861be1nJ63NS-EldZ.html
C,深圳·宝安区·西乡,10-15K,1-3年,大专,美智汇,智能硬件,智能硬件 消费电子 C语言 软件工程师,员工旅游，加班补助，交通补助，零食下午茶，带薪年假，五险一金，全勤奖，节日福利，年终奖,/job_detail/cb8090b6de5053361nRy2N-7FFdY.html
C/C++测试开发,深圳·龙岗区·坂田,12-17K·13薪,1-3年,本科,润和软件,移动互联网,嵌入式技术 Linux 单片机开发 驱动开发,带薪年假，加班补助，通讯补贴，定期体检，员工旅游，五险一金，零食下午茶，年终奖，餐补，股票期权，节日福利，交通补助,/job_detail/7c22f1004657fe471XV93Ni0F1FT.html
C程序员,深圳·福田区·景田,9-14K,1-3年,本科,巨迈科技,智能硬件,Linux 网络编程 C#,节日福利，五险一金，零食下午茶，年终奖,/job_detail/2a242f9f54ae71b51nx-2t-8EFJS.html
C/C++工程师,深圳·宝安区·西乡,18-30K·13薪,3-5年,大专,深圳幸运狗科技有...,计算机软件,数据结构 多线程 网络编程 网络协议,加班补助，节日福利，餐补，零食下午茶，年终奖，五险一金，员工旅游，带薪年假，股票期权,/job_detail/447e31ecc50adaf51nVz29S8FFtU.html
C/C++开发【双休】,深圳·福田区·梅林,14-28K,经验不限,本科,中软国际,计算机软件,驱动开发 嵌入式技术 Linux Windows 单片机开发,五险一金，节日福利，年终奖，零食下午茶，加班补助，定期体检，员工旅游，餐补，带薪年假，免费班车,/job_detail/95cc5d1113d942961nN_3ti5FldW.html
C/C++/JAVA开发,深圳·龙岗区·坂田,20-30K,3-5年,本科,华为,计算机软件,Java 数据结构 微服务架构 嵌入式技术,定期体检，补充医疗保险，员工旅游，零食下午茶，股票期权，加班补助，年终奖，餐补，节日福利，五险一金,/job_detail/e66f90283a2f69321XR_3t68F1VY.html
c/c++软件开发(OD),深圳·龙岗区·坂田,15-30K,经验不限,本科,华为,计算机软件,C++ C语言 Shell Linux 软件工程师,年终奖，餐补，加班补助，节日福利，五险一金，定期体检，零食下午茶，股票期权，员工旅游，补充医疗保险,/job_detail/a5335a052d21d8690HBz2N29GVQ~.html
C/C++开发工程师,深圳·南山区·科技园,15-30K·14薪,5-10年,本科,华曦达科技,互联网,路由 docsis GPON openwrt WiFi6 router,年终奖，入职培训，定期调薪，节日福利，五险一金，股票期权，餐补，每月运动会，员工旅游，带薪年假,/job_detail/ddbe2e84d6d6062d1XVz3t-5F1JU.html
C/C++开发工程师,深圳·福田区·华强南,15-25K·13薪,1-3年,本科,天创征腾,计算机软件,Linux Windows MySQL DB2,带薪年假，年终奖，餐补，补充医疗保险，加班补助，交通补助，节日福利，通讯补贴，五险一金,/job_detail/9afd432f3ab1942b1nF-2dW8GVdQ.html
C/C++软件工程师,深圳·南山区·南头,15-30K,3-5年,本科,昂楷科技,信息安全,Socket技术 网络协议 数据结构 多线程 后端开发,五险一金，节日福利，股票期权，零食下午茶，带薪年假，年终奖，定期体检，员工旅游,/job_detail/6b0fffe77dc089df1XZ60tW7EVFS.html
C/C++开发工程师,深圳·龙岗区·坂田,15-30K·14薪,经验不限,本科,华为,计算机软件,微服务架构 数据结构 后端开发 嵌入式技术 Java,节日福利，餐补，员工旅游，股票期权，五险一金，补充医疗保险，加班补助，定期体检，年终奖，零食下午茶,/job_detail/792ee3f8a7bba1c41XZ73NS-GFJT.html
高级C/C++,深圳·福田区·车公庙,15-30K,3-5年,学历不限,传送门科技,计算机软件,分布式技术 网络协议 网络编程 后端开发 MySQL,五险一金，全勤奖，节日福利，带薪年假,/job_detail/ba9a2a9a4544bf651XVz2tW7F1RR.html
C/C++开发工程师,深圳·南山区·科技园,14-25K·13薪,3-5年,本科,前海量子云码,计算机软件,Winform开发 WPF Oracle MySQL,生日礼品，工龄奖，带薪年假，年终奖，股票期权，加班补助，定期体检，员工旅游，零食下午茶，六险一金，节日福利，餐补，全勤奖,/job_detail/8dd902c37c38c4ef1XV_3Nm-E1NS.html
软件工程师（C/C++开发）,深圳·南山区·科技园,16-30K·16薪,经验不限,本科,TP-LINK,通信/网络设备,网络协议 数据结构 Linux 软件工程师 c++,节日福利，定期体检，零食下午茶，免费班车，带薪年假，员工旅游，五险一金，年终奖,/job_detail/f938f45e85fd17c61nBz2dm4EVBW.html
C/C++高级工程师,深圳·南山区·科技园,18-35K·14薪,5-10年,本科,华曦达科技,互联网,多进程 网络编程 驱动开发 WiFi6 docsis 路由,节日福利，入职培训，五险一金，每月运动会，带薪年假，股票期权，年终奖，定期调薪，餐补，员工旅游,/job_detail/955109f6523663fc1XVz3tW-GFVR.html
C/C++开发工程师,深圳·南山区·科技园,8-10K,经验不限,大专,科力锐,计算机软件,多进程 多线程 架构师 Windows Linux,年终奖，住房补贴，节日福利，零食下午茶，提供住宿，通讯补贴，股票期权，包吃，玩乐项目，带薪年假，定期体检，交通补助,/job_detail/3dbcf4c24ac2f9f31XZ609m7EFdR.html
C/C++开发工程师,深圳·南山区·科技园,15-25K,1-3年,大专,集时通讯,计算机软件,网络协议 数据结构 流媒体技术,补充医疗保险，节日福利，员工旅游，五险一金，零食下午茶，年终奖，带薪年假,/job_detail/9fa23d4d95afc8b51nJ63dy5FlpW.html
嵌入式软件开发/linux C,深圳·龙岗区·坂田,12-24K,经验不限,本科,软通动力,计算机软件,Linux C/C++ Python,零食下午茶，节日福利，团建活动，定期体检，五险一金，交通补助，免费班车，带薪年假，加班补助,/job_detail/bb8ff785698d1b121XV73dy4FVU~.html
C/C++软件开发（芯片）,深圳·龙岗区·坂田,15-30K·14薪,经验不限,本科,华为,计算机软件,嵌入式技术 驱动开发,零食下午茶，股票期权，员工旅游，餐补，年终奖，定期体检，加班补助，补充医疗保险，节日福利，五险一金,/job_detail/885fb217d1fbd89c1XV_2ty5ElJT.html
C/C++开发工程师,深圳·南山区·科技园,15-30K,3-5年,本科,深圳市拓阔科技有...,信息安全,Linux c/c++ 音视频编解码 流媒体技术 网络编程,加班补助，年终奖，零食下午茶，带薪年假，夜班补助，交通补助，员工旅游，五险一金，定期体检，节日福利，团建聚餐,/job_detail/c617a7b67d987ff41XV-3NW7E1NS.html
C/C++软件工程师,深圳·龙岗区·坂田,20-40K,3-5年,本科,华为,计算机软件,C++ C语言 BIOS SSD,五险一金，零食下午茶，补充医疗保险，加班补助，餐补，定期体检，股票期权，员工旅游，年终奖，节日福利,/job_detail/2291f9537544f75c1nV82tS0E1dT.html
Linux C开发工程师1,深圳·南山区·海上世界,15-23K,1-3年,本科,随拍科技,智能硬件,嵌入式技术 网络协议,年终奖，零食下午茶，定期体检，五险一金，员工旅游，节日福利,/job_detail/daadbf27bff9300d0HV82dq5ElI~.html
C/C++软件开发工程师,深圳·龙岗区·坂田,20-40K·14薪,经验不限,本科,华为,计算机软件,Java Python 数据结构 软件工程师 后端开发,五险一金，股票期权，定期体检，员工旅游，零食下午茶，加班补助，补充医疗保险，餐补，年终奖，节日福利,/job_detail/a42ffb9410b4f4391XRz2di7FFNQ.html
高级/资深C/C++开发工程师,深圳·南山区·科技园,18-30K·16薪,5-10年,本科,北鲲云,计算机软件,Socket技术 Linux C++ C,餐补，五险一金，固定调薪，交通补助，零食下午茶，节日福利，员工旅游，年终奖，通讯补贴，定期团建，带薪病假，股票期权，带薪年假，加班补助,/job_detail/34f7329586226c1f1XR409--EFVU.html
C/C++ 软件开发工程师,深圳·龙岗区·坂田,20-40K·15薪,经验不限,本科,华为技术有限公司,计算机软件,MySQL Linux 后端开发,加班补助，节日福利，股票期权，离职补偿，定期体检，年终奖，交通补助，带薪年假，员工旅游，餐补，零食下午茶，全勤奖，补充医疗保险，住房补贴，免费班车，通讯补贴，五险一金,/job_detail/b2c94a0fa748776f1XV_29u6E1dV.html
C/C++/Go高级开发工程师,深圳·南山区·科技园,30-60K·15薪,5-10年,本科,富途,互联网,Python 数据结构 后端开发 Linux C/C++ Go,年终奖，节日福利，餐补，定期体检，加班补助，交通补贴，员工旅游，零食下午茶，五险一金,/job_detail/cf9f04197a0dc4411XZ7092-F1VZ.html
C/C++软件开发工程师,深圳·龙岗区·坂田,7-12K,经验不限,本科,元征科技,互联网,算法基础 网络协议 数据结构 Linux Windows,全勤奖，免费班车，年终奖，节日福利，五险一金，餐补，员工旅游，带薪年假,/job_detail/6697c25beb20ee171nJ_29q7E1BS.html
C/C++嵌入式开发,深圳·龙岗区·坂田,20-40K·16薪,3-5年,本科,华为,计算机软件,嵌入式技术 图形图像处理 后端开发 Linux,餐补，员工旅游，补充医疗保险，零食下午茶，股票期权，年终奖，加班补助，节日福利，五险一金，定期体检,/job_detail/4f524a7754e968331XR839W4EVdR.html
C语言开发工程师(J10023),深圳,14-22K·14薪,在校/应届,本科,睿联,智能硬件,C# 嵌入式技术 网络协议 Linux,年终奖，员工旅游，节日福利，补充医疗保险，全勤奖，定期体检，零食下午茶，股票期权,/job_detail/08ccc8d428c923891nBy09q6F1VV.html
C/C++开发工程师(线上面试),深圳·龙岗区·坂田,15-26K·14薪,1-3年,本科,华为,计算机软件,分布式技术 多线程 C/C++ 音频,补充医疗保险，年终奖，股票期权，五险一金，零食下午茶，节日福利，定期体检，员工旅游，加班补助，餐补,/job_detail/7fc11e4e0d03e8f31XR70ti1F1ZU.html
linux C/C++软件开发工程师,深圳·南山区·西丽,15-30K·15薪,经验不限,本科,中兴通讯,移动互联网,C++ C语言 C语言开发经验 嵌入式开发经验,定期体检，节日福利，五险一金，补充医疗保险，年终奖，免费班车，带薪年假，零食下午茶，股票期权，加班补助，餐补，通讯补贴，员工旅游，交通补助,/job_detail/8654a4cdca64283b1XVy3ti7GVZZ.html
C/C++软件开发工程师（数据开发/通用软件）,深圳·龙岗区·坂田,18-35K·15薪,1-3年,本科,华为技术有限公司,计算机软件,C++ C语言 C语言开发经验 MySQL,全勤奖，带薪年假，定期体检，餐补，住房补贴，离职补偿，节日福利，员工旅游，免费班车，补充医疗保险，零食下午茶，股票期权，年终奖，交通补助，五险一金，加班补助，通讯补贴,/job_detail/02049f1825427c4f1XV_2t6-EVpT.html
